Report Date,County,Place of Fatality,Deaths by County of Residence
2021-04-02,Fulton,60,85
2021-04-02,Genesee,105,121
2021-04-02,Greene,30,73
2021-04-02,Hamilton,0,2
2021-04-02,Herkimer,53,107
2021-04-02,Jefferson,54,63
2021-04-02,Kings,6179,6866
2021-04-02,Lewis,13,33
2021-04-02,Livingston,35,58
2021-04-02,Madison,73,85
2021-04-02,Manhattan,4705,2877
2021-04-02,Monroe,1155,1021
2021-04-02,Montgomery,100,113
2021-04-02,Nassau,3690,3061
2021-04-02,Niagara,217,331
2021-04-02,Non-NYS,0,207
2021-04-02,Oneida,516,494
2021-04-02,Onondaga,751,656
2021-04-02,Ontario,111,90
2021-04-02,Orange,704,682
2021-04-02,Orleans,49,83
2021-04-02,Oswego,65,89
2021-04-02,Otsego,65,46
2021-04-02,Putnam,86,90
2021-04-02,Queens,5352,6613
2021-04-02,Rensselaer,109,133
2021-04-02,Richmond,1079,1100
2021-04-02,Rockland,685,723
2021-04-02,Saratoga,111,156
2021-04-02,Schenectady,180,188
2021-04-02,Schoharie,4,14
2021-04-02,Schuyler,4,13
2021-04-02,Seneca,30,56
2021-04-02,St. Lawrence,87,94
2021-04-02,Statewide Total,40696,40696
2021-04-02,Steuben,118,140
2021-04-02,Suffolk,3295,3263
2021-04-02,Sullivan,53,66
2021-04-02,Tioga,39,57
2021-04-02,Tompkins,50,49
2021-04-02,Ulster,139,239
2021-04-02,Warren,78,55
2021-04-02,Washington,32,55
2021-04-02,Wayne,38,66
2021-04-02,Westchester,2386,2210
2021-04-02,Wyoming,37,50
2021-04-02,Yates,20,26
2021-04-03,Albany,544,340
2021-04-03,Allegany,55,82
2021-04-03,Bronx,3983,4387
2021-04-03,Broome,379,345
2021-04-03,Cattaraugus,78,79
2021-04-03,Cayuga,77,90
2021-04-03,Chautauqua,124,130
2021-04-03,Chemung,162,131
2021-04-03,Chenango,53,72
2021-04-03,Clinton,35,30
2021-04-03,Columbia,97,98
2021-04-03,Cortland,58,60
2021-04-03,Delaware,17,34
2021-04-03,Dutchess,453,426
2021-04-03,Erie,1826,1666
2021-04-03,Essex,19,26
2021-04-03,Franklin,10,12
2021-04-03,Fulton,60,85
2021-04-03,Genesee,105,121
2021-04-03,Greene,30,73
2021-04-03,Hamilton,0,2
2021-04-03,Herkimer,53,107
2021-04-03,Jefferson,54,63
2021-04-03,Kings,6192,6881
2021-04-03,Lewis,13,33
2021-04-03,Livingston,35,58
2021-04-03,Madison,73,85
2021-04-03,Manhattan,4712,2881
2021-04-03,Monroe,1155,1021
2021-04-03,Montgomery,100,113
2021-04-03,Nassau,3691,3061
2021-04-03,Niagara,217,331
2021-04-03,Non-NYS,0,208
2021-04-03,Oneida,516,494
2021-04-03,Onondaga,751,656
2021-04-03,Ontario,112,91
2021-04-03,Orange,704,682
2021-04-03,Orleans,49,83
2021-04-03,Oswego,66,90
2021-04-03,Otsego,66,46
2021-04-03,Putnam,86,90
2021-04-03,Queens,5360,6624
2021-04-03,Rensselaer,109,134
2021-04-03,Richmond,1079,1100
2021-04-03,Rockland,686,724
2021-04-03,Saratoga,112,157
2021-04-03,Schenectady,180,188
2021-04-03,Schoharie,4,15
2021-04-03,Schuyler,4,13
2021-04-03,Seneca,30,56
2021-04-03,St. Lawrence,87,94
2021-04-03,Statewide Total,40756,40756
2021-04-03,Steuben,118,140
2021-04-03,Suffolk,3302,3270
2021-04-03,Sullivan,53,66
2021-04-03,Tioga,39,58
2021-04-03,Tompkins,50,49
2021-04-03,Ulster,139,239
2021-04-03,Warren,78,55
2021-04-03,Washington,32,55
2021-04-03,Wayne,38,66
2021-04-03,Westchester,2389,2214
2021-04-03,Wyoming,37,50
2021-04-03,Yates,20,26
2021-04-04,Albany,544,340
2021-04-04,Allegany,55,82
2021-04-04,Bronx,3990,4395
2021-04-04,Broome,380,346
2021-04-04,Cattaraugus,78,79
2021-04-04,Cayuga,77,90
2021-04-04,Chautauqua,125,131
2021-04-04,Chemung,162,131
2021-04-04,Chenango,53,72
2021-04-04,Clinton,35,30
2021-04-04,Columbia,97,98
2021-04-04,Cortland,58,60
2021-04-04,Delaware,17,34
2021-04-04,Dutchess,453,426
2021-04-04,Erie,1826,1666
2021-04-04,Essex,19,26
2021-04-04,Franklin,10,12
2021-04-04,Fulton,60,85
2021-04-04,Genesee,105,121
2021-04-04,Greene,30,73
2021-04-04,Hamilton,0,2
2021-04-04,Herkimer,53,107
2021-04-04,Jefferson,54,63
2021-04-04,Kings,6206,6896
2021-04-04,Lewis,13,33
2021-04-04,Livingston,35,58
2021-04-04,Madison,73,85
2021-04-04,Manhattan,4721,2887
2021-04-04,Monroe,1157,1023
2021-04-04,Montgomery,101,114
2021-04-04,Nassau,3695,3066
2021-04-04,Niagara,217,331
2021-04-04,Non-NYS,0,208
2021-04-04,Oneida,517,495
2021-04-04,Onondaga,752,657
2021-04-04,Ontario,112,91
2021-04-04,Orange,704,682
2021-04-04,Orleans,49,83
2021-04-04,Oswego,66,90
2021-04-04,Otsego,66,46
2021-04-04,Putnam,86,90
2021-04-04,Queens,5367,6631
2021-04-04,Rensselaer,110,135
2021-04-04,Richmond,1080,1101
2021-04-04,Rockland,686,724
2021-04-04,Saratoga,112,157
2021-04-04,Schenectady,180,188
2021-04-04,Schoharie,4,15
2021-04-04,Schuyler,4,13
2021-04-04,Seneca,30,56
2021-04-04,St. Lawrence,87,94
2021-04-04,Statewide Total,40813,40813
2021-04-04,Steuben,118,140
2021-04-04,Suffolk,3307,3275
2021-04-04,Sullivan,54,67
2021-04-04,Tioga,39,58
2021-04-04,Tompkins,50,49
2021-04-04,Ulster,139,239
2021-04-04,Warren,78,55
2021-04-04,Washington,32,55
2021-04-04,Wayne,38,66
2021-04-04,Westchester,2390,2215
2021-04-04,Wyoming,37,50
2021-04-04,Yates,20,26
2021-04-05,Albany,544,340
2021-04-05,Allegany,55,82
2021-04-05,Bronx,3997,4403
2021-04-05,Broome,380,346
2021-04-05,Cattaraugus,78,79
2021-04-05,Cayuga,77,90
2021-04-05,Chautauqua,125,131
2021-04-05,Chemung,162,131
2021-04-05,Chenango,53,72
2021-04-05,Clinton,36,31
2021-04-05,Columbia,98,99
2021-04-05,Cortland,58,60
2021-04-05,Delaware,17,34
2021-04-05,Dutchess,453,426
2021-04-05,Erie,1826,1666
2021-04-05,Essex,19,26
2021-04-05,Franklin,10,12
2021-04-05,Fulton,60,85
2021-04-05,Genesee,105,121
2021-04-05,Greene,30,73
2021-04-05,Hamilton,0,2
2021-04-05,Herkimer,53,107
2021-04-05,Jefferson,54,63
2021-04-05,Kings,6214,6905
2021-04-05,Lewis,13,33
2021-04-05,Livingston,35,58
2021-04-05,Madison,73,85
2021-04-05,Manhattan,4727,2892
2021-04-05,Monroe,1157,1023
2021-04-05,Montgomery,101,114
2021-04-05,Nassau,3699,3069
2021-04-05,Niagara,217,331
2021-04-05,Non-NYS,0,208
2021-04-05,Oneida,517,495
2021-04-05,Onondaga,752,657
2021-04-05,Ontario,112,91
2021-04-05,Orange,705,683
2021-04-05,Orleans,49,83
2021-04-05,Oswego,66,90
2021-04-05,Otsego,66,46
2021-04-05,Putnam,86,90
2021-04-05,Queens,5379,6643
2021-04-05,Rensselaer,110,135
2021-04-05,Richmond,1081,1102
2021-04-05,Rockland,687,725
2021-04-05,Saratoga,112,157
2021-04-05,Schenectady,181,189
2021-04-05,Schoharie,4,15
2021-04-05,Schuyler,4,13
2021-04-05,Seneca,30,56
2021-04-05,St. Lawrence,87,94
2021-04-05,Statewide Total,40861,40861
2021-04-05,Steuben,118,140
2021-04-05,Suffolk,3309,3277
2021-04-05,Sullivan,54,67
2021-04-05,Tioga,39,58
2021-04-05,Tompkins,50,49
2021-04-05,Ulster,139,239
2021-04-05,Warren,78,55
2021-04-05,Washington,32,55
2021-04-05,Wayne,38,66
2021-04-05,Westchester,2393,2218
2021-04-05,Wyoming,37,50
2021-04-05,Yates,20,26
2021-04-06,Albany,545,340
2021-04-06,Allegany,55,82
2021-04-06,Bronx,4006,4412
2021-04-06,Broome,380,346
2021-04-06,Cattaraugus,78,79
2021-04-06,Cayuga,77,90
2021-04-06,Chautauqua,125,131
2021-04-06,Chemung,164,132
2021-04-06,Chenango,53,72
2021-04-06,Clinton,36,31
2021-04-06,Columbia,98,99
2021-04-06,Cortland,58,60
2021-04-06,Delaware,17,35
2021-04-06,Dutchess,455,428
2021-04-06,Erie,1829,1669
2021-04-06,Essex,19,26
2021-04-06,Franklin,10,12
2021-04-06,Fulton,60,85
2021-04-06,Genesee,105,121
2021-04-06,Greene,30,74
2021-04-06,Hamilton,0,2
2021-04-06,Herkimer,53,107
2021-04-06,Jefferson,54,63
2021-04-06,Kings,6223,6916
2021-04-06,Lewis,13,33
2021-04-06,Livingston,35,58
2021-04-06,Madison,73,85
2021-04-06,Manhattan,4734,2896
2021-04-06,Monroe,1157,1023
2021-04-06,Montgomery,101,114
2021-04-06,Nassau,3704,3074
2021-04-06,Niagara,217,331
2021-04-06,Non-NYS,0,210
2021-04-06,Oneida,518,496
2021-04-06,Onondaga,752,657
2021-04-06,Ontario,112,91
2021-04-06,Orange,706,683
2021-04-06,Orleans,49,83
2021-04-06,Oswego,66,90
2021-04-06,Otsego,67,46
2021-04-06,Putnam,86,91
2021-04-06,Queens,5383,6648
2021-04-06,Rensselaer,110,135
2021-04-06,Richmond,1085,1106
2021-04-06,Rockland,690,728
2021-04-06,Saratoga,112,157
2021-04-06,Schenectady,181,189
2021-04-06,Schoharie,4,15
2021-04-06,Schuyler,4,13
2021-04-06,Seneca,30,56
2021-04-06,St. Lawrence,87,94
2021-04-06,Statewide Total,40922,40922
2021-04-06,Steuben,118,141
2021-04-06,Suffolk,3316,3283
2021-04-06,Sullivan,54,67
2021-04-06,Tioga,39,58
2021-04-06,Tompkins,50,49
2021-04-06,Ulster,139,239
2021-04-06,Warren,78,55
2021-04-06,Washington,32,55
2021-04-06,Wayne,38,66
2021-04-06,Westchester,2395,2219
2021-04-06,Wyoming,37,50
2021-04-06,Yates,20,26
2021-04-07,Albany,545,340
2021-04-07,Allegany,55,82
2021-04-07,Bronx,4013,4418
2021-04-07,Broome,380,346
2021-04-07,Cattaraugus,78,79
2021-04-07,Cayuga,77,90
2021-04-07,Chautauqua,125,131
2021-04-07,Chemung,164,132
2021-04-07,Chenango,53,72
2021-04-07,Clinton,36,31
2021-04-07,Columbia,98,99
2021-04-07,Cortland,58,60
2021-04-07,Delaware,17,35
2021-04-07,Dutchess,455,428
2021-04-07,Erie,1830,1670
2021-04-07,Essex,19,26
2021-04-07,Franklin,10,12
2021-04-07,Fulton,60,85
2021-04-07,Genesee,105,121
2021-04-07,Greene,30,74
2021-04-07,Hamilton,0,2
2021-04-07,Herkimer,53,107
2021-04-07,Jefferson,54,63
2021-04-07,Kings,6235,6928
2021-04-07,Lewis,13,33
2021-04-07,Livingston,35,58
2021-04-07,Madison,73,85
2021-04-07,Manhattan,4740,2900
2021-04-07,Monroe,1158,1024
2021-04-07,Montgomery,101,114
2021-04-07,Nassau,3708,3078
2021-04-07,Niagara,217,331
2021-04-07,Non-NYS,0,211
2021-04-07,Oneida,519,497
2021-04-07,Onondaga,752,657
2021-04-07,Ontario,112,91
2021-04-07,Orange,708,685
2021-04-07,Orleans,49,83
2021-04-07,Oswego,66,90
2021-04-07,Otsego,67,46
2021-04-07,Putnam,86,91
2021-04-07,Queens,5392,6659
2021-04-07,Rensselaer,110,135
2021-04-07,Richmond,1086,1107
2021-04-07,Rockland,690,728
2021-04-07,Saratoga,113,158
2021-04-07,Schenectady,181,189
2021-04-07,Schoharie,4,15
2021-04-07,Schuyler,4,13
2021-04-07,Seneca,30,56
2021-04-07,St. Lawrence,87,94
2021-04-07,Statewide Total,40970,40970
2021-04-07,Steuben,118,141
2021-04-07,Suffolk,3317,3284
2021-04-07,Sullivan,54,67
2021-04-07,Tioga,39,58
2021-04-07,Tompkins,50,49
2021-04-07,Ulster,139,239
2021-04-07,Warren,78,55
2021-04-07,Washington,32,55
2021-04-07,Wayne,38,66
2021-04-07,Westchester,2397,2221
2021-04-07,Wyoming,37,50
2021-04-07,Yates,20,26
2021-04-08,Albany,545,340
2021-04-08,Allegany,55,82
2021-04-08,Bronx,4018,4425
2021-04-08,Broome,381,347
2021-04-08,Cattaraugus,78,79
2021-04-08,Cayuga,77,90
2021-04-08,Chautauqua,125,131
2021-04-08,Chemung,165,133
2021-04-08,Chenango,53,72
2021-04-08,Clinton,36,31
2021-04-08,Columbia,98,99
2021-04-08,Cortland,58,60
2021-04-08,Delaware,17,35
2021-04-08,Dutchess,455,428
2021-04-08,Erie,1831,1671
2021-04-08,Essex,19,26
2021-04-08,Franklin,10,12
2021-04-08,Fulton,60,85
2021-04-08,Genesee,105,121
2021-04-08,Greene,30,74
2021-04-08,Hamilton,0,2
2021-04-08,Herkimer,53,107
2021-04-08,Jefferson,54,63
2021-04-08,Kings,6242,6933
2021-04-08,Lewis,13,33
2021-04-08,Livingston,35,58
2021-04-08,Madison,73,85
2021-04-08,Manhattan,4748,2905
2021-04-08,Monroe,1158,1024
2021-04-08,Montgomery,101,114
2021-04-08,Nassau,3715,3085
2021-04-08,Niagara,217,331
2021-04-08,Non-NYS,0,213
2021-04-08,Oneida,519,497
2021-04-08,Onondaga,753,658
2021-04-08,Ontario,112,91
2021-04-08,Orange,709,685
2021-04-08,Orleans,49,83
2021-04-08,Oswego,66,90
2021-04-08,Otsego,67,46
2021-04-08,Putnam,86,91
2021-04-08,Queens,5403,6672
2021-04-08,Rensselaer,110,135
2021-04-08,Richmond,1088,1109
2021-04-08,Rockland,691,729
2021-04-08,Saratoga,113,158
2021-04-08,Schenectady,181,189
2021-04-08,Schoharie,4,15
2021-04-08,Schuyler,4,13
2021-04-08,Seneca,30,56
2021-04-08,St. Lawrence,87,94
2021-04-08,Statewide Total,41028,41028
2021-04-08,Steuben,118,141
2021-04-08,Suffolk,3322,3289
2021-04-08,Sullivan,55,68
2021-04-08,Tioga,39,58
2021-04-08,Tompkins,50,49
2021-04-08,Ulster,139,240
2021-04-08,Warren,78,55
2021-04-08,Washington,32,55
2021-04-08,Wayne,38,66
2021-04-08,Westchester,2403,2226
2021-04-08,Wyoming,37,50
2021-04-08,Yates,20,26
2021-04-09,Albany,548,341
2021-04-09,Allegany,55,83
2021-04-09,Bronx,4024,4430
2021-04-09,Broome,381,347
2021-04-09,Cattaraugus,78,79
2021-04-09,Cayuga,77,90
2021-04-09,Chautauqua,125,131
2021-04-09,Chemung,165,133
2021-04-09,Chenango,53,72
2021-04-09,Clinton,36,31
2021-04-09,Columbia,98,99
2021-04-09,Cortland,58,60
2021-04-09,Delaware,17,35
2021-04-09,Dutchess,456,429
2021-04-09,Erie,1835,1673
2021-04-09,Essex,19,26
2021-04-09,Franklin,10,12
2021-04-09,Fulton,60,86
2021-04-09,Genesee,105,121
2021-04-09,Greene,30,74
2021-04-09,Hamilton,0,2
2021-04-09,Herkimer,53,107
2021-04-09,Jefferson,54,63
2021-04-09,Kings,6255,6947
2021-04-09,Lewis,13,33
2021-04-09,Livingston,35,58
2021-04-09,Madison,73,85
2021-04-09,Manhattan,4755,2910
2021-04-09,Monroe,1160,1026
2021-04-09,Montgomery,101,114
2021-04-09,Nassau,3719,3087
2021-04-09,Niagara,218,332
2021-04-09,Non-NYS,0,214
2021-04-09,Oneida,519,497
2021-04-09,Onondaga,753,658
2021-04-09,Ontario,112,91
2021-04-09,Orange,711,688
2021-04-09,Orleans,49,83
2021-04-09,Oswego,66,90
2021-04-09,Otsego,67,46
2021-04-09,Putnam,86,91
2021-04-09,Queens,5407,6679
2021-04-09,Rensselaer,110,135
2021-04-09,Richmond,1089,1110
2021-04-09,Rockland,692,730
2021-04-09,Saratoga,113,159
2021-04-09,Schenectady,181,189
2021-04-09,Schoharie,4,15
2021-04-09,Schuyler,4,13
2021-04-09,Seneca,30,56
2021-04-09,St. Lawrence,87,94
2021-04-09,Statewide Total,41086,41086
2021-04-09,Steuben,118,141
2021-04-09,Suffolk,3327,3294
2021-04-09,Sullivan,55,68
2021-04-09,Tioga,39,58
2021-04-09,Tompkins,50,49
2021-04-09,Ulster,140,241
2021-04-09,Warren,78,55
2021-04-09,Washington,32,55
2021-04-09,Wayne,38,66
2021-04-09,Westchester,2406,2228
2021-04-09,Wyoming,37,51
2021-04-09,Yates,20,26
2021-04-10,Albany,549,341
2021-04-10,Allegany,55,83
2021-04-10,Bronx,4028,4437
2021-04-10,Broome,381,348
2021-04-10,Cattaraugus,78,80
2021-04-10,Cayuga,77,90
2021-04-10,Chautauqua,125,131
2021-04-10,Chemung,165,133
2021-04-10,Chenango,54,73
2021-04-10,Clinton,36,31
2021-04-10,Columbia,98,99
2021-04-10,Cortland,58,60
2021-04-10,Delaware,17,36
2021-04-10,Dutchess,457,430
2021-04-10,Erie,1840,1677
2021-04-10,Essex,19,26
2021-04-10,Franklin,10,12
2021-04-10,Fulton,60,86
2021-04-10,Genesee,105,121
2021-04-10,Greene,30,74
2021-04-10,Hamilton,0,2
2021-04-10,Herkimer,53,107
2021-04-10,Jefferson,54,63
2021-04-10,Kings,6266,6960
2021-04-10,Lewis,13,33
2021-04-10,Livingston,35,58
2021-04-10,Madison,73,85
2021-04-10,Manhattan,4765,2914
2021-04-10,Monroe,1160,1026
2021-04-10,Montgomery,101,114
2021-04-10,Nassau,3724,3092
2021-04-10,Niagara,218,332
2021-04-10,Non-NYS,0,214
2021-04-10,Oneida,519,497
2021-04-10,Onondaga,755,659
2021-04-10,Ontario,112,91
2021-04-10,Orange,713,690
2021-04-10,Orleans,49,83
2021-04-10,Oswego,66,90
2021-04-10,Otsego,67,46
2021-04-10,Putnam,86,91
2021-04-10,Queens,5414,6686
2021-04-10,Rensselaer,110,135
2021-04-10,Richmond,1089,1110
2021-04-10,Rockland,692,730
2021-04-10,Saratoga,113,159
2021-04-10,Schenectady,181,189
2021-04-10,Schoharie,4,15
2021-04-10,Schuyler,4,13
2021-04-10,Seneca,30,56
2021-04-10,St. Lawrence,87,94
2021-04-10,Statewide Total,41139,41139
2021-04-10,Steuben,118,141
2021-04-10,Suffolk,3328,3295
2021-04-10,Sullivan,55,68
2021-04-10,Tioga,39,58
2021-04-10,Tompkins,50,49
2021-04-10,Ulster,140,241
2021-04-10,Warren,78,55
2021-04-10,Washington,32,55
2021-04-10,Wayne,39,67
2021-04-10,Westchester,2408,2231
2021-04-10,Wyoming,37,51
2021-04-10,Yates,20,26
2021-04-11,Albany,550,342
2021-04-11,Allegany,55,83
2021-04-11,Bronx,4031,4441
2021-04-11,Broome,381,348
2021-04-11,Cattaraugus,78,80
2021-04-11,Cayuga,77,90
2021-04-11,Chautauqua,125,132
2021-04-11,Chemung,165,133
2021-04-11,Chenango,54,73
2021-04-11,Clinton,37,32
2021-04-11,Columbia,98,99
2021-04-11,Cortland,58,60
2021-04-11,Delaware,17,36
2021-04-11,Dutchess,457,430
2021-04-11,Erie,1845,1681
2021-04-11,Essex,19,26
2021-04-11,Franklin,10,12
2021-04-11,Fulton,60,86
2021-04-11,Genesee,105,121
2021-04-11,Greene,30,74
2021-04-11,Hamilton,0,2
2021-04-11,Herkimer,53,107
2021-04-11,Jefferson,54,63
2021-04-11,Kings,6283,6979
2021-04-11,Lewis,13,33
2021-04-11,Livingston,35,58
2021-04-11,Madison,73,85
2021-04-11,Manhattan,4771,2915
2021-04-11,Monroe,1164,1030
2021-04-11,Montgomery,101,114
2021-04-11,Nassau,3727,3095
2021-04-11,Niagara,218,332
2021-04-11,Non-NYS,0,215
2021-04-11,Oneida,519,497
2021-04-11,Onondaga,755,659
2021-04-11,Ontario,112,91
2021-04-11,Orange,714,691
2021-04-11,Orleans,49,83
2021-04-11,Oswego,66,90
2021-04-11,Otsego,67,46
2021-04-11,Putnam,86,91
2021-04-11,Queens,5425,6696
2021-04-11,Rensselaer,110,135
2021-04-11,Richmond,1090,1112
2021-04-11,Rockland,692,730
2021-04-11,Saratoga,113,159
2021-04-11,Schenectady,182,190
2021-04-11,Schoharie,4,15
2021-04-11,Schuyler,4,13
2021-04-11,Seneca,30,56
2021-04-11,St. Lawrence,87,94
2021-04-11,Statewide Total,41198,41198
2021-04-11,Steuben,118,141
2021-04-11,Suffolk,3330,3298
2021-04-11,Sullivan,55,68
2021-04-11,Tioga,39,58
2021-04-11,Tompkins,50,49
2021-04-11,Ulster,140,241
2021-04-11,Warren,78,55
2021-04-11,Washington,32,55
2021-04-11,Wayne,39,67
2021-04-11,Westchester,2411,2234
2021-04-11,Wyoming,37,51
2021-04-11,Yates,20,26
2021-04-12,Albany,552,343
2021-04-12,Allegany,55,83
2021-04-12,Bronx,4033,4444
2021-04-12,Broome,381,348
2021-04-12,Cattaraugus,79,80
2021-04-12,Cayuga,77,90
2021-04-12,Chautauqua,125,132
2021-04-12,Chemung,165,133
2021-04-12,Chenango,54,73
2021-04-12,Clinton,37,32
2021-04-12,Columbia,98,99
2021-04-12,Cortland,58,60
2021-04-12,Delaware,17,36
2021-04-12,Dutchess,459,432
2021-04-12,Erie,1847,1683
2021-04-12,Essex,19,26
2021-04-12,Franklin,10,12
2021-04-12,Fulton,60,86
2021-04-12,Genesee,105,121
2021-04-12,Greene,30,74
2021-04-12,Hamilton,0,2
2021-04-12,Herkimer,53,107
2021-04-12,Jefferson,54,63
2021-04-12,Kings,6293,6991
2021-04-12,Lewis,13,33
2021-04-12,Livingston,35,58
2021-04-12,Madison,73,85
2021-04-12,Manhattan,4783,2923
2021-04-12,Monroe,1166,1032
2021-04-12,Montgomery,101,114
2021-04-12,Nassau,3733,3097
2021-04-12,Niagara,218,332
2021-04-12,Non-NYS,0,216
2021-04-12,Oneida,519,497
2021-04-12,Onondaga,755,659
2021-04-12,Ontario,112,91
2021-04-12,Orange,715,692
2021-04-12,Orleans,49,83
2021-04-12,Oswego,66,90
2021-04-12,Otsego,67,46
2021-04-12,Putnam,86,91
2021-04-12,Queens,5436,6712
2021-04-12,Rensselaer,111,136
2021-04-12,Richmond,1091,1113
2021-04-12,Rockland,695,733
2021-04-12,Saratoga,113,160
2021-04-12,Schenectady,182,190
2021-04-12,Schoharie,4,15
2021-04-12,Schuyler,4,13
2021-04-12,Seneca,30,56
2021-04-12,St. Lawrence,87,94
2021-04-12,Statewide Total,41257,41257
2021-04-12,Steuben,118,141
2021-04-12,Suffolk,3332,3300
2021-04-12,Sullivan,55,68
2021-04-12,Tioga,39,58
2021-04-12,Tompkins,50,49
2021-04-12,Ulster,140,241
2021-04-12,Warren,78,55
2021-04-12,Washington,32,55
2021-04-12,Wayne,39,67
2021-04-12,Westchester,2412,2235
2021-04-12,Wyoming,37,51
2021-04-12,Yates,20,26
2021-04-13,Albany,553,343
2021-04-13,Allegany,55,83
2021-04-13,Bronx,4038,4449
2021-04-13,Broome,381,348
2021-04-13,Cattaraugus,79,80
2021-04-13,Cayuga,77,90
2021-04-13,Chautauqua,125,132
2021-04-13,Chemung,165,133
2021-04-13,Chenango,54,73
2021-04-13,Clinton,37,32
2021-04-13,Columbia,98,99
2021-04-13,Cortland,58,60
2021-04-13,Delaware,17,36
2021-04-13,Dutchess,460,433
2021-04-13,Erie,1853,1689
2021-04-13,Essex,19,26
2021-04-13,Franklin,10,12
2021-04-13,Fulton,60,86
2021-04-13,Genesee,105,121
2021-04-13,Greene,30,74
2021-04-13,Hamilton,0,2
2021-04-13,Herkimer,53,107
2021-04-13,Jefferson,54,63
2021-04-13,Kings,6301,7000
2021-04-13,Lewis,13,33
2021-04-13,Livingston,35,58
2021-04-13,Madison,73,85
2021-04-13,Manhattan,4786,2924
2021-04-13,Monroe,1167,1033
2021-04-13,Montgomery,101,114
2021-04-13,Nassau,3737,3102
2021-04-13,Niagara,218,332
2021-04-13,Non-NYS,0,216
2021-04-13,Oneida,519,497
2021-04-13,Onondaga,756,660
2021-04-13,Ontario,112,91
2021-04-13,Orange,715,692
2021-04-13,Orleans,49,83
2021-04-13,Oswego,66,90
2021-04-13,Otsego,67,46
2021-04-13,Putnam,86,91
2021-04-13,Queens,5441,6717
2021-04-13,Rensselaer,111,136
2021-04-13,Richmond,1091,1113
2021-04-13,Rockland,698,736
2021-04-13,Saratoga,113,160
2021-04-13,Schenectady,183,192
2021-04-13,Schoharie,4,15
2021-04-13,Schuyler,4,13
2021-04-13,Seneca,30,56
2021-04-13,St. Lawrence,87,94
2021-04-13,Statewide Total,41301,41301
2021-04-13,Steuben,118,141
2021-04-13,Suffolk,3335,3303
2021-04-13,Sullivan,55,68
2021-04-13,Tioga,39,58
2021-04-13,Tompkins,50,49
2021-04-13,Ulster,140,241
2021-04-13,Warren,79,56
2021-04-13,Washington,32,55
2021-04-13,Wayne,39,67
2021-04-13,Westchester,2413,2236
2021-04-13,Wyoming,37,51
2021-04-13,Yates,20,26
2021-04-14,Albany,553,343
2021-04-14,Allegany,55,83
2021-04-14,Bronx,4041,4451
2021-04-14,Broome,382,348
2021-04-14,Cattaraugus,79,80
2021-04-14,Cayuga,77,90
2021-04-14,Chautauqua,125,132
2021-04-14,Chemung,165,133
2021-04-14,Chenango,54,74
2021-04-14,Clinton,37,32
2021-04-14,Columbia,98,99
2021-04-14,Cortland,58,60
2021-04-14,Delaware,17,36
2021-04-14,Dutchess,460,433
2021-04-14,Erie,1858,1694
2021-04-14,Essex,19,26
2021-04-14,Franklin,10,12
2021-04-14,Fulton,60,86
2021-04-14,Genesee,105,121
2021-04-14,Greene,30,74
2021-04-14,Hamilton,0,2
2021-04-14,Herkimer,53,107
2021-04-14,Jefferson,54,63
2021-04-14,Kings,6310,7009
2021-04-14,Lewis,13,33
2021-04-14,Livingston,35,58
2021-04-14,Madison,73,85
2021-04-14,Manhattan,4789,2926
2021-04-14,Monroe,1168,1034
2021-04-14,Montgomery,101,115
2021-04-14,Nassau,3742,3106
2021-04-14,Niagara,218,332
2021-04-14,Non-NYS,0,216
2021-04-14,Oneida,519,497
2021-04-14,Onondaga,757,661
2021-04-14,Ontario,112,91
2021-04-14,Orange,717,694
2021-04-14,Orleans,49,83
2021-04-14,Oswego,66,90
2021-04-14,Otsego,67,46
2021-04-14,Putnam,86,91
2021-04-14,Queens,5447,6726
2021-04-14,Rensselaer,111,136
2021-04-14,Richmond,1091,1113
2021-04-14,Rockland,701,739
2021-04-14,Saratoga,113,160
2021-04-14,Schenectady,184,192
2021-04-14,Schoharie,4,15
2021-04-14,Schuyler,4,13
2021-04-14,Seneca,30,56
2021-04-14,St. Lawrence,87,94
2021-04-14,Statewide Total,41347,41347
2021-04-14,Steuben,118,141
2021-04-14,Suffolk,3339,3307
2021-04-14,Sullivan,55,68
2021-04-14,Tioga,39,58
2021-04-14,Tompkins,50,49
2021-04-14,Ulster,140,241
2021-04-14,Warren,79,56
2021-04-14,Washington,32,55
2021-04-14,Wayne,39,67
2021-04-14,Westchester,2415,2238
2021-04-14,Wyoming,37,51
2021-04-14,Yates,20,26
2021-04-15,Albany,553,343
2021-04-15,Allegany,55,83
2021-04-15,Bronx,4046,4456
2021-04-15,Broome,382,348
2021-04-15,Cattaraugus,79,81
2021-04-15,Cayuga,77,90
2021-04-15,Chautauqua,126,133
2021-04-15,Chemung,165,133
2021-04-15,Chenango,54,74
2021-04-15,Clinton,37,32
2021-04-15,Columbia,98,99
2021-04-15,Cortland,58,60
2021-04-15,Delaware,17,36
2021-04-15,Dutchess,460,433
2021-04-15,Erie,1862,1697
2021-04-15,Essex,19,26
2021-04-15,Franklin,10,12
2021-04-15,Fulton,60,86
2021-04-15,Genesee,105,121
2021-04-15,Greene,30,74
2021-04-15,Hamilton,0,2
2021-04-15,Herkimer,53,107
2021-04-15,Jefferson,55,64
2021-04-15,Kings,6317,7016
2021-04-15,Lewis,13,33
